BX = 000 Event : 1
0x00 0000001|1010001|01000111001011|001001000010000110|0011000000|11111101000110 0x00D1472C9086303F46
0x01 0000111|0001101|01001011101111|001001001010100100|0001110101|00000110110001 0x038D4BBC92A41D41B1
0x02 0100011|0101011|00101101110011|001000101011101100|1101110100|11101001000001 0x11AB2DCC8AECDD3A41
0x03 0101111|0101011|00101111011100|001000101101110100|1101110010|11101001000011 0x17AB2F708B74DCBA43
0x04 0000111|0010011|00010000010001|001000010111011110|0011001100|00000101001100 0x0393104485DE33014C
0x05 0001101|0011001|11101110010001|000111110100101001|0010101000|00001011001110 0x0699EE447D292A02CE
0x06 0001101|0011010|11101101101100|000111110100001010|0010100001|00001011010110 0x069AEDB07D0A2842D6
0x07 0001110|0011001|11111000101010|001000000010001100|0010101000|00001011001110 0x0719F8A8808C2A02CE
0x08 0001110|0011010|11111000001011|001000000001110010|0010100001|00001011010111 0x071AF82C80722842D7
0x09 0100000|0100110|11101101101111|000111110101101111|1110000100|00010101100111 0x1026EDBC7D6FE10567
0x0a 0110011|0110100|00101000110100|001000110110010111|1111011111|11101101110001 0x19B428D08D97F7FB71
0x0b 0000000|1001010|11011110111000|000111111111111101|1111011101|11111111000100 0x004ADEE07FFDF77FC4
0x0c 0010010|0100110|00111110101001|001001011010101101|1111011010|00010100100001 0x09263EA496ADF68521
0x0d 0010010|0011110|11111100100111|001000100011010011|0010111100|00010000010100 0x091EFC9C88D32F0414
0x0e 0010010|0100101|11001011011111|000111111010000100|0001001100|00010010011010 0x0925CB7C7E8413049A
0x0f 0000010|1010000|00100001111101|001001100101011011|0000011101|00000100011001 0x015021F4995B074119
0x10 0101001|1010000|01001111111101|001010011110101111|1111111001|00000100110101 0x14D04FF4A7AFFE4135
0x11 0101010|1010000|00100010010011|001001100101110111|0000100010|00000100010101 0x1550224C9977088115
BX = 001 Event : 2
0x00 0000000|1000001|01001110000100|001001000101111011|1111110000|11111010111101 0x00414E10917BFC3EBD
0x01 0000000|1000011|00011011101101|001000100000011110|1111101000|11111011001000 0x00431BB4881EFA3EC8
0x02 0000001|1000011|00110100010110|001000111111000010|1111101101|11111011000100 0x00C334588FC2FB7EC4
0x03 0000010|1011000|00111101111100|001001000100111101|1111001011|00000001100110 0x01583DF0913DF2C066
0x04 0000010|1011100|01011001010101|001001011001110000|1101101010|00000011100110 0x015C59549670DA80E6
0x05 0000011|1011000|00110110011110|001000111011101011|0001010011|11111111111000 0x01D836788EEB14FFF8
0x06 0101001|1000011|00101100011010|001000110101001100|1110110110|11111011110000 0x14C32C688D4CEDBEF0
0x07 0101011|1000011|00010001110010|001000010100001011|0010111100|11111000011101 0x15C311C8850B2F3E1D
0x08 0110110|1011000|00111001111100|001000111111111111|1111011111|00000001010101 0x1B5839F08FFFF7C055
0x09 0110110|1011100|01011001010011|001001011001101110|1101100111|00000011101000 0x1B5C594C966ED9C0E8
0x0a 0111001|1011000|01001111101111|001001011011000110|0001101100|11111111100100 0x1CD84FBC96C61B3FE4
0x0b 0111010|1011000|00110101100100|001000111010100011|0011011111|11111110000111 0x1D5835908EA337FF87
0x0c 0111010|1011100|01010110001111|001001010101111000|0001011010|00000000100110 0x1D5C563C9578168026
0x0d 0111011|1011011|01010011101111|001001001111100101|0010100000|11111111101010 0x1DDB53BC93E5283FEA
0x0e 0111011|1011100|01001100010101|001001001001011001|0010010110|11111111110110 0x1DDC4C54925925BFF6
0x0f 1010000|1000011|00100111011101|001000101111000011|1110011111|11111100000011 0x284327748BC3E7FF03
0x10 0001010|0011001|11100000011100|000111110010101110|1111101101|00001001000111 0x0519E0707CAEFB4247
0x11 0001101|0011001|11011110001001|000111101111110000|0001110100|00000111011111 0x0699DE247BF01D01DF
0x12 0011101|0011001|11100011011100|000111110110101000|1111010101|00001001011010 0x0E99E3707DA8F5425A
0x13 0100100|0110001|11100110111100|000111111100101001|0001101011|11100100111111 0x1231E6F07F291AF93F
0x14 0100111|1000001|11110010110100|000111111010111011|1101011110|11111001110000 0x13C1F2D07EBBD7BE70
0x15 1001110|1000001|00101111001010|001001000111100000|1110101100|11111000110010 0x27412F2891E0EB3E32
0x16 0000011|1000111|10110011010111|000111011010001101|1111010110|00000010100000 0x01C7B35C768DF580A0
0x17 0000100|1000111|10110101001010|000111011100100000|1111101110|00000010001101 0x0247B5287720FB808D
0x18 0000101|1000111|10100110100000|000111001001111111|1111110101|00000010000111 0x02C7A680727FFD4087
0x19 0000110|1000111|10100110001001|000111001001100001|1111111010|00000010000011 0x0347A6247261FE8083
0x1a 0001111|0011010|10110010001100|000111011000101010|0001101110|00001001110101 0x079AB230762A1B8275
0x1b 0001111|0011011|11100110011010|001000000110000010|1101100000|00001110101101 0x079BE6688182D803AD
0x1c 0010000|0011011|11011011011110|000111111000100101|0001000100|00001011110100 0x081BDB787E251102F4
0x1d 0100100|0110010|10111101011111|000111011100010001|1110001001|11101001100000 0x1232BD7C7711E27A60
0x1e 0100111|1000010|10101010100110|000111000000110101|1100111011|11111010011011 0x13C2AA987035CEFE9B
0x1f 0111000|1000111|10111001001111|000111100001101001|1111000010|00000010110000 0x1C47B93C7869F080B0
0x20 1001110|1000010|11011000111101|000111111100110011|1101111111|11111001100110 0x2742D8F47F33DFFE66
0x21 1000111|0110001|00110010101100|001001011010100011|0011011101|11100011100011 0x23B132B096A33778E3
0x22 1001000|0110001|00010001000110|001000110000111000|0001011101|11100101001001 0x243111188C38177949
0x23 0110010|0000111|10100111010111|000111100000001010|0001101100|11111011001101 0x1907A75C780A1B3ECD
0x24 0110010|0001000|10110110111100|000111101101001000|1111100101|11111101101111 0x1908B6F07B48F97F6F
0x25 0110010|1000100|10100111101111|000111100000011110|0001101110|11111011001011 0x1944A7BC781E1BBECB
0x26 0110011|0000111|10100111010111|000111100000001010|0001110110|11111011000100 0x1987A75C780A1DBEC4
0x27 0110011|0001000|10110110111100|000111101101001000|1111110000|11111101100110 0x1988B6F07B48FC3F66
0x28 0110011|1000100|10100111101111|000111100000011110|0001110111|11111011000100 0x19C4A7BC781E1DFEC4
0x29 0110100|1000101|01001100111010|001010001000010111|1110100000|11111111100110 0x1A454CE8A217E83FE6
0x2a 0111111|0010001|10110010010110|001000000111101100|0010011001|00000001000111 0x1F91B25881EC264047
BX = 010 Event : 3
0x00 0010010|0110001|11110110001011|001000000010110100|0000001110|11101011011011 0x0931F62C80B403BADB
0x01 0011001|1001000|00101111001000|001000111010001100|1111000111|00000101110101 0x0CC82F208E8CF1C175
0x02 0000001|0001101|11000101110010|000111101000111010|0000010011|00000101111010 0x008DC5C87A3A04C17A
0x03 0101010|0111111|11111000000010|001000010101000000|0000100101|11111000000000 0x153FF8088540097E00
0x04 0101000|0111101|01000001110111|001001101001110111|1110111111|11110111011001 0x143D41DC9A77EFFDD9
0x05 0100011|0110010|01000111011111|001010000000101101|0000111011|11101011010111 0x11B2477CA02D0EFAD7
BX = 011 Event : 4
0x00 0000010|0110110|01010011001100|001001100010111100|0001111100|11111111110011 0x0136533098BC1F3FF3
0x01 0001000|0000101|00110001111110|001000110000000000|0010001001|00000100011011 0x040531F88C0022411B
0x02 0001000|0001000|00111100011000|001000111001010000|0001101001|00000100111111 0x04083C608E501A413F
0x03 0001000|0001001|01001001011110|001001000100111001|0001001010|00000101100001 0x040949789139128161
0x04 0100000|0001001|01001010101100|001001000110100001|0001001011|00000101100001 0x10094AB091A112C161
0x05 0101100|0110110|01000111111101|001001010100111110|1110001011|00000010110110 0x163647F4953EE2C0B6
0x06 0000001|0101011|11110000101101|001000001100000010|1111110111|00000000101011 0x00ABF0B48302FDC02B
0x07 0001000|0010011|00000110100110|001000001001100000|1110001101|00001000110111 0x041306988260E34237
0x08 0100000|0010011|00001101000101|001000010010000100|1110100011|00001000100110 0x10130D148484E8C226
0x09 0100001|0010011|00100001001001|001000101100101000|0010110011|00000101011001 0x109321248B282CC159
0x0a 0101011|0101010|11100110010100|000111110011110010|0001001100|11111101000001 0x15AAE6507CF2133F41
0x0b 0101100|0101011|11110001010011|001000001100110001|0000001100|00000000011011 0x162BF14C833103001B
0x0c 0000001|0101100|11100011000111|001000000001101110|1110110000|00000010001001 0x00ACE31C806EEC0089
0x0d 0101100|0101100|11100001001111|000111111111011000|1110110000|00000010001001 0x162CE13C7FD8EC0089
0x0e 0101001|0101010|01001100000000|001001110011100010|1110101010|11111111000011 0x14AA4C009CE2EABFC3
0x0f 0000011|0101111|10111111001000|000111101111111001|0010111010|00000000001000 0x01AFBF207BF92E8008
0x10 0000011|0110000|10111101001011|000111101110011001|0010110101|00000000001110 0x01B0BD2C7B992D400E
0x11 0110000|0001010|11000001010011|001000000110010011|0010101100|00000000001011 0x180AC14C81932B000B
