BX = 000 Event : 1
0x00 0001101|0011111|01001000011101|001101001000110001|1111011001|00010001011101 0x069F4874D231F6445D
0x01 0111010|1000011|00101111000100|001100101010011100|1110011011|11111000100111 0x1D432F10CA9CE6FE27
0x02 1000011|0000001|01010111111101|001101100011101100|1111011001|11111011100011 0x218157F4D8ECF67EE3
0x03 0000110|0001100|00110110011000|001101001001000110|1110010011|00001101010000 0x030C3660D246E4C350
0x04 0001011|0010100|00001011100101|001100100001010001|1110001100|00010010010111 0x05940B94C851E30497
0x05 0001101|0010100|11101110000111|001011111011011000|1111011111|00010001010110 0x0694EE1CBED8F7C456
0x06 0010011|0011001|11111001110101|001100010011000010|0010001101|00010011101000 0x0999F9D4C4C22344E8
0x07 0010011|0011010|11111000101011|001100010010000001|0001110100|00010100000101 0x099AF8ACC4811D0505
0x08 0001000|0001101|10100110101000|001010110100111111|1110010111|00001101111111 0x040DA6A0AD3FE5C37F
0x09 0010000|0010111|11000100110010|001011011100111100|0000010100|00010100011111 0x0817C4C8B73C05051F
0x0a 0010010|0010111|10111101011001|001011010100000011|0000001010|00010100100111 0x0917BD64B503028527
0x0b 0001100|0010100|00100110001101|001101000011100011|1110001100|00010010010110 0x06142634D0E3E30496
0x0c 0001110|0010100|00110000111101|001101010001011001|1111010011|00010001011111 0x071430F4D459F4C45F
0x0d 0101000|1000001|00111111110111|001101101000100110|0011101111|11110111011001 0x14413FDCDA263BFDD9
0x0e 1000010|0000000|01001001111000|001101110101011010|0000010011|11111010000110 0x210049E0DD5A04FE86
0x0f 1000010|1000001|01001010001110|001101110101101101|0000010001|11111010001001 0x21414A38DD6D047E89
0x10 0110101|0100111|11011111111000|001100000110101111|0000010010|11110001001011 0x1AA7DFE0C1AF04BC4B
0x11 0111101|0111011|00011000110010|001101000110100100|1111001110|11111001000000 0x1EBB18C8D1A4F3BE40
0x12 0111110|0111011|00100001001001|001101010001010110|1111001110|11111001000001 0x1F3B2124D456F3BE41
0x13 0111011|0111011|00110100011011|001101101010001110|1101100110|11111010010001 0x1DBB346CDA8ED9BE91
0x14 0000000|1001001|11011100101111|001100100010100110|0000001010|11111101011111 0x0049DCBCC8A602BF5F
0x15 0110001|0100010|00001001000001|001101011010011010|1110000000|11101011111011 0x18A20904D69AE03AFB
BX = 001 Event : 2
